AAA027M14.genome.CDS.1181,11.0
AAA027M14.genome.CDS.1187,13.0
AAA027M14.genome.CDS.1201,50.0
AAA027M14.genome.CDS.1203,38.0
AAA027M14.genome.CDS.1208,38.0
AAA027M14.genome.CDS.1217,11.0
AAA027M14.genome.CDS.1232,12.0
AAA027M14.genome.CDS.1233,25.0
AAA027M14.genome.CDS.1234,42.0
AAA027M14.genome.CDS.1237,12.0
AAA027M14.genome.CDS.1241,16.0
AAA027M14.genome.CDS.1249,86.0
AAA027M14.genome.CDS.1260,54.0
AAA027M14.genome.CDS.1261,13.0
AAA027M14.genome.CDS.1266,22.0
AAA027M14.genome.CDS.1270,16.0
AAA027M14.genome.CDS.1271,36.0
AAA027M14.genome.CDS.1272,10.0
AAA027M14.genome.CDS.1274,23.0
AAA027M14.genome.CDS.1291,37.0
AAA027M14.genome.CDS.1294,10.0
AAA027M14.genome.CDS.1295,10.0
AAA027M14.genome.CDS.1297,36.0
AAA027M14.genome.CDS.1300,48.0
AAA027M14.genome.CDS.131,11.0
AAA027M14.genome.CDS.1316,11.0
AAA027M14.genome.CDS.1337,62.0
AAA027M14.genome.CDS.1353,38.0
AAA027M14.genome.CDS.1354,154.0
AAA027M14.genome.CDS.1358,318.0
AAA027M14.genome.CDS.1365,89.0
AAA027M14.genome.CDS.1369,15.0
AAA027M14.genome.CDS.1374,15.0
AAA027M14.genome.CDS.1378,18.0
AAA027M14.genome.CDS.1381,10.0
AAA027M14.genome.CDS.1390,87.0
AAA027M14.genome.CDS.1391,106.0
AAA027M14.genome.CDS.1392,25.0
AAA027M14.genome.CDS.1393,34.0
AAA027M14.genome.CDS.1394,25.0
AAA027M14.genome.CDS.1396,49.0
AAA027M14.genome.CDS.1400,13.0
AAA027M14.genome.CDS.1401,13.0
AAA027M14.genome.CDS.1406,20.0
AAA027M14.genome.CDS.1408,11.0
AAA027M14.genome.CDS.1412,15.0
AAA027M14.genome.CDS.1413,16.0
AAA027M14.genome.CDS.1415,13.0
AAA027M14.genome.CDS.1420,19.0
AAA027M14.genome.CDS.1436,12.0
AAA027M14.genome.CDS.1443,18.0
AAA027M14.genome.CDS.1454,111.0
AAA027M14.genome.CDS.1469,41.0
AAA027M14.genome.CDS.1471,10.0
AAA027M14.genome.CDS.1472,109.0
AAA027M14.genome.CDS.1473,164.0
AAA027M14.genome.CDS.1474,24.0
AAA027M14.genome.CDS.1477,15.0
AAA027M14.genome.CDS.1479,12.0
AAA027M14.genome.CDS.1482,17.0
AAA027M14.genome.CDS.1483,24.0
AAA027M14.genome.CDS.1484,48.0
AAA027M14.genome.CDS.1485,102.0
AAA027M14.genome.CDS.1487,16.0
AAA027M14.genome.CDS.1488,40.0
AAA027M14.genome.CDS.1489,13.0
AAA027M14.genome.CDS.1490,39.0
AAA027M14.genome.CDS.1491,69.0
AAA027M14.genome.CDS.1493,48.0
AAA027M14.genome.CDS.1494,22.0
AAA027M14.genome.CDS.1496,16.0
AAA027M14.genome.CDS.1501,14.0
AAA027M14.genome.CDS.1503,22.0
AAA027M14.genome.CDS.1504,42.0
AAA027M14.genome.CDS.1508,11.0
AAA027M14.genome.CDS.1527,752.0
AAA027M14.genome.CDS.1528,537.0
AAA027M14.genome.CDS.1569,84.0
AAA027M14.genome.CDS.1581,11.0
AAA027M14.genome.CDS.1597,102.0
AAA027M14.genome.CDS.1598,46.0
AAA027M14.genome.CDS.1599,27.0
AAA027M14.genome.CDS.1600,35.0
AAA027M14.genome.CDS.1601,16.0
AAA027M14.genome.CDS.1602,59.0
AAA027M14.genome.CDS.1603,17.0
AAA027M14.genome.CDS.1608,76.0
AAA027M14.genome.CDS.1613,10.0
AAA027M14.genome.CDS.1625,16.0
AAA027M14.genome.CDS.1627,17.0
AAA027M14.genome.CDS.1635,152.0
AAA027M14.genome.CDS.1636,189.0
AAA027M14.genome.CDS.1642,21.0
AAA027M14.genome.CDS.1643,16.0
AAA027M14.genome.CDS.1649,20.0
AAA027M14.genome.CDS.1657,19.0
AAA027M14.genome.CDS.842,52.0
AAA027M14.genome.CDS.846,30.0
AAA027M14.genome.CDS.858,12.0
AAA027M14.genome.CDS.863,17.0
AAA027M14.genome.CDS.864,21.0
AAA027M14.genome.CDS.872,24.0
AAA027M14.genome.CDS.876,23.0
AAA027M14.genome.CDS.877,65.0
AAA027M14.genome.CDS.878,12.0
AAA027M14.genome.CDS.888,12.0
AAA027M14.genome.CDS.898,20.0
AAA027M14.genome.CDS.899,48.0
AAA027M14.genome.CDS.900,2343.0
AAA027M14.genome.CDS.904,12.0
AAA027M14.genome.CDS.905,15.0
AAA027M14.genome.CDS.917,21.0
AAA027M14.genome.CDS.926,11.0
AAA027M14.genome.CDS.929,138.0
AAA027M14.genome.CDS.932,10.0
AAA027M14.genome.CDS.945,10.0
AAA027M14.genome.CDS.958,10.0
AAA027M14.genome.CDS.960,41.0
AAA027M14.genome.CDS.961,20.0
AAA027M14.genome.CDS.962,12.0
AAA027M14.genome.CDS.966,14.0
AAA027M14.genome.CDS.975,121.0
AAA027M14.genome.CDS.976,21.0
AAA027M14.genome.CDS.979,12.0
AAA027M14.genome.CDS.983,20.0
AAA027M14.genome.CDS.984,12.0
AAA027M14.genome.CDS.992,10.0
AAA027M14.genome.CDS.993,14.0
AAA027M14.genome.CDS.997,10.0
AAA027M14.genome.CDS.999,16.0
AAA028A23.genome.CDS.1019,60.0
AAA028A23.genome.CDS.1021,11.0
AAA028A23.genome.CDS.1034,74.0
AAA028A23.genome.CDS.1039,156.0
AAA028A23.genome.CDS.1040,138.0
AAA028A23.genome.CDS.1050,11.0
AAA028A23.genome.CDS.1053,30.0
AAA028A23.genome.CDS.1054,32.0
AAA028A23.genome.CDS.1055,12.0
AAA028A23.genome.CDS.1056,10.0
AAA028A23.genome.CDS.1060,15.0
AAA028A23.genome.CDS.1061,10.0
AAA028A23.genome.CDS.1063,42.0
AAA028A23.genome.CDS.1064,17.0
AAA028A23.genome.CDS.1087,16.0
AAA028A23.genome.CDS.1099,31.0
AAA028A23.genome.CDS.1127,19.0
AAA028A23.genome.CDS.1136,19.0
AAA028A23.genome.CDS.1141,18.0
AAA028A23.genome.CDS.1142,10.0
AAA028A23.genome.CDS.1159,60.0
AAA028A23.genome.CDS.1161,6406.0
AAA028A23.genome.CDS.1174,10.0
AAA028A23.genome.CDS.1184,75.0
AAA028A23.genome.CDS.1185,27.0
AAA028A23.genome.CDS.1186,66.0
AAA028A23.genome.CDS.1188,45.0
AAA028A23.genome.CDS.1189,11.0
AAA028A23.genome.CDS.1198,13.0
AAA028A23.genome.CDS.1199,14.0
AAA028A23.genome.CDS.1216,53.0
AAA028A23.genome.CDS.1223,11.0
AAA028A23.genome.CDS.1245,90.0
AAA028A23.genome.CDS.1255,31.0
AAA028A23.genome.CDS.1256,73.0
AAA028A23.genome.CDS.1257,16.0
AAA028A23.genome.CDS.1258,28.0
AAA028A23.genome.CDS.1259,27.0
AAA028A23.genome.CDS.1262,16.0
AAA028A23.genome.CDS.1263,19.0
AAA028A23.genome.CDS.1264,681.0
AAA028A23.genome.CDS.1265,123.0
AAA028A23.genome.CDS.1267,27.0
AAA028A23.genome.CDS.1270,122.0
AAA028A23.genome.CDS.1271,65.0
AAA028A23.genome.CDS.1272,22.0
AAA028A23.genome.CDS.1273,11.0
AAA028A23.genome.CDS.1274,12.0
AAA028A23.genome.CDS.1275,11.0
AAA028A23.genome.CDS.1276,10.0
AAA028A23.genome.CDS.1277,13.0
AAA028A23.genome.CDS.1278,14.0
AAA028A23.genome.CDS.1303,17.0
AAA028A23.genome.CDS.1310,17.0
AAA028A23.genome.CDS.1316,28.0
AAA028A23.genome.CDS.1319,14.0
AAA028A23.genome.CDS.1327,39.0
AAA028A23.genome.CDS.1337,10.0
AAA028A23.genome.CDS.1339,10.0
AAA028A23.genome.CDS.1340,76.0
AAA028A23.genome.CDS.1343,11.0
AAA028A23.genome.CDS.1349,11.0
AAA028A23.genome.CDS.1351,10.0
AAA028A23.genome.CDS.1354,18.0
AAA028A23.genome.CDS.1358,49.0
AAA028A23.genome.CDS.1359,30.0
AAA028A23.genome.CDS.1361,14.0
AAA028A23.genome.CDS.1362,15.0
AAA028A23.genome.CDS.1366,17.0
AAA028A23.genome.CDS.1379,10.0
AAA028A23.genome.CDS.1385,19.0
AAA028A23.genome.CDS.1448,13.0
AAA028A23.genome.CDS.1463,18.0
AAA028A23.genome.CDS.1466,20.0
AAA028A23.genome.CDS.1484,76.0
AAA028A23.genome.CDS.1490,49.0
AAA028A23.genome.CDS.1501,14.0
AAA028A23.genome.CDS.1534,13.0
AAA028A23.genome.CDS.1538,10.0
AAA028A23.genome.CDS.1542,14.0
AAA028A23.genome.CDS.1564,21.0
AAA028A23.genome.CDS.1566,21.0
AAA028A23.genome.CDS.1594,11.0
AAA028A23.genome.CDS.1596,82.0
AAA028A23.genome.CDS.1603,31.0
AAA028A23.genome.CDS.1610,58.0
AAA028A23.genome.CDS.1611,48.0
AAA028A23.genome.CDS.1612,96.0
AAA028A23.genome.CDS.1618,20.0
AAA028A23.genome.CDS.1622,10.0
AAA028A23.genome.CDS.1636,12.0
AAA028A23.genome.CDS.1652,21.0
AAA028A23.genome.CDS.1658,12.0
AAA028A23.genome.CDS.1660,17.0
AAA028A23.genome.CDS.1661,13.0
AAA028A23.genome.CDS.1662,20.0
AAA028A23.genome.CDS.1665,22.0
AAA028A23.genome.CDS.1691,13.0
AAA028A23.genome.CDS.1693,39.0
AAA028A23.genome.CDS.1711,16.0
AAA028A23.genome.CDS.809,13.0
AAA028A23.genome.CDS.884,108.0
AAA028A23.genome.CDS.910,12.0
AAA028A23.genome.CDS.923,10.0
AAA028A23.genome.CDS.935,57.0
AAA028A23.genome.CDS.940,13.0
AAA028A23.genome.CDS.941,124.0
AAA028A23.genome.CDS.942,22.0
AAA028A23.genome.CDS.950,355.0
AAA028A23.genome.CDS.952,13.0
AAA028A23.genome.CDS.960,14.0
AAA028A23.genome.CDS.974,12.0
AAA028A23.genome.CDS.975,206.0
AAA028A23.genome.CDS.981,13.0
AAA028A23.genome.CDS.998,11.0
AAA028E20.genome.CDS.1001,19.0
AAA028E20.genome.CDS.1002,2870.0
AAA028E20.genome.CDS.1004,58.0
AAA028E20.genome.CDS.1005,14.0
AAA028E20.genome.CDS.1006,302.0
AAA028E20.genome.CDS.1007,184.0
AAA028E20.genome.CDS.1008,66.0
AAA028E20.genome.CDS.1009,43.0
AAA028E20.genome.CDS.1010,648.0
AAA028E20.genome.CDS.1011,471.0
AAA028E20.genome.CDS.1012,267.0
AAA028E20.genome.CDS.1014,70.0
AAA028E20.genome.CDS.1015,27.0
AAA028E20.genome.CDS.1017,19.0
AAA028E20.genome.CDS.1018,35.0
AAA028E20.genome.CDS.1019,53.0
AAA028E20.genome.CDS.1021,55.0
AAA028E20.genome.CDS.1022,72.0
AAA028E20.genome.CDS.1023,124.0
AAA028E20.genome.CDS.1024,13.0
AAA028E20.genome.CDS.1025,135.0
AAA028E20.genome.CDS.1026,110.0
AAA028E20.genome.CDS.1027,29.0
AAA028E20.genome.CDS.1028,1754.0
AAA028E20.genome.CDS.1029,405.0
AAA028E20.genome.CDS.1030,1560.0
AAA028E20.genome.CDS.1031,617.0
AAA028E20.genome.CDS.1032,671.0
AAA028E20.genome.CDS.1033,179.0
AAA028E20.genome.CDS.1034,248.0
AAA028E20.genome.CDS.1035,11.0
AAA028E20.genome.CDS.1036,16.0
AAA028E20.genome.CDS.1037,51.0
AAA028E20.genome.CDS.1038,172.0
AAA028E20.genome.CDS.1039,30.0
AAA028E20.genome.CDS.1040,30.0
AAA028E20.genome.CDS.1041,135.0
AAA028E20.genome.CDS.1042,235.0
AAA028E20.genome.CDS.1043,1241.0
AAA028E20.genome.CDS.1044,80.0
AAA028E20.genome.CDS.1045,221.0
AAA028E20.genome.CDS.1046,163.0
AAA028E20.genome.CDS.1047,94.0
AAA028E20.genome.CDS.1048,118.0
AAA028E20.genome.CDS.1049,14777.0
AAA028E20.genome.CDS.1050,278.0
AAA028E20.genome.CDS.1051,252.0
AAA028E20.genome.CDS.1052,132.0
AAA028E20.genome.CDS.1054,24.0
AAA028E20.genome.CDS.1055,16483.0
AAA028E20.genome.CDS.1056,469.0
AAA028E20.genome.CDS.1057,31.0
AAA028E20.genome.CDS.1058,131.0
AAA028E20.genome.CDS.1059,41.0
AAA028E20.genome.CDS.1060,849.0
AAA028E20.genome.CDS.1062,71.0
AAA028E20.genome.CDS.1063,63.0
AAA028E20.genome.CDS.1064,31.0
AAA028E20.genome.CDS.1065,20.0
AAA028E20.genome.CDS.1066,58.0
AAA028E20.genome.CDS.1067,29.0
AAA028E20.genome.CDS.1068,112.0
AAA028E20.genome.CDS.1069,101.0
AAA028E20.genome.CDS.1070,19.0
AAA028E20.genome.CDS.1071,194.0
AAA028E20.genome.CDS.1072,263.0
AAA028E20.genome.CDS.1074,22.0
AAA028E20.genome.CDS.1077,11.0
AAA028E20.genome.CDS.1078,57.0
AAA028E20.genome.CDS.1079,176.0
AAA028E20.genome.CDS.1080,126.0
AAA028E20.genome.CDS.1081,71.0
AAA028E20.genome.CDS.1087,356.0
AAA028E20.genome.CDS.1088,49.0
AAA028E20.genome.CDS.1089,108.0
AAA028E20.genome.CDS.1090,35.0
AAA028E20.genome.CDS.1091,10.0
AAA028E20.genome.CDS.1093,127.0
AAA028E20.genome.CDS.1094,203.0
AAA028E20.genome.CDS.1095,69.0
AAA028E20.genome.CDS.1096,70.0
AAA028E20.genome.CDS.1098,166.0
AAA028E20.genome.CDS.1099,15.0
AAA028E20.genome.CDS.1100,17.0
AAA028E20.genome.CDS.1103,21.0
AAA028E20.genome.CDS.1104,526.0
AAA028E20.genome.CDS.1105,64.0
AAA028E20.genome.CDS.1110,54.0
AAA028E20.genome.CDS.1111,21.0
AAA028E20.genome.CDS.1112,86.0
AAA028E20.genome.CDS.1113,178.0
AAA028E20.genome.CDS.1114,63.0
AAA028E20.genome.CDS.1115,465.0
AAA028E20.genome.CDS.1116,247.0
AAA028E20.genome.CDS.1117,127.0
AAA028E20.genome.CDS.1118,54.0
AAA028E20.genome.CDS.1119,28.0
AAA028E20.genome.CDS.1120,23.0
AAA028E20.genome.CDS.1121,31.0
AAA028E20.genome.CDS.1124,44.0
AAA028E20.genome.CDS.1125,149.0
AAA028E20.genome.CDS.1126,85.0
AAA028E20.genome.CDS.1127,93.0
AAA028E20.genome.CDS.1128,54.0
AAA028E20.genome.CDS.1129,14.0
AAA028E20.genome.CDS.1130,19.0
AAA028E20.genome.CDS.1131,52.0
AAA028E20.genome.CDS.1132,26.0
AAA028E20.genome.CDS.1133,34.0
AAA028E20.genome.CDS.1134,73.0
AAA028E20.genome.CDS.1135,49.0
AAA028E20.genome.CDS.1136,1458.0
AAA028E20.genome.CDS.1138,27.0
AAA028E20.genome.CDS.1139,23.0
AAA028E20.genome.CDS.1140,144.0
AAA028E20.genome.CDS.1141,57.0
AAA028E20.genome.CDS.1142,45.0
AAA028E20.genome.CDS.1143,48.0
AAA028E20.genome.CDS.1144,125.0
AAA028E20.genome.CDS.1145,20.0
AAA028E20.genome.CDS.1146,42.0
AAA028E20.genome.CDS.1147,48.0
AAA028E20.genome.CDS.1148,12.0
AAA028E20.genome.CDS.1149,25.0
AAA028E20.genome.CDS.1153,16.0
AAA028E20.genome.CDS.1154,32.0
AAA028E20.genome.CDS.1155,79.0
AAA028E20.genome.CDS.1156,11.0
AAA028E20.genome.CDS.1157,12.0
AAA028E20.genome.CDS.1158,105.0
AAA028E20.genome.CDS.1159,39.0
AAA028E20.genome.CDS.1160,136.0
AAA028E20.genome.CDS.1161,97.0
AAA028E20.genome.CDS.1162,101.0
AAA028E20.genome.CDS.1166,10.0
AAA028E20.genome.CDS.1167,32.0
AAA028E20.genome.CDS.1168,130.0
AAA028E20.genome.CDS.1169,11.0
AAA028E20.genome.CDS.1170,77.0
AAA028E20.genome.CDS.1171,32.0
AAA028E20.genome.CDS.1175,1934.0
AAA028E20.genome.CDS.1176,199.0
AAA028E20.genome.CDS.1177,168.0
AAA028E20.genome.CDS.1178,54.0
AAA028E20.genome.CDS.1179,105.0
AAA028E20.genome.CDS.1180,39.0
AAA028E20.genome.CDS.1183,10.0
AAA028E20.genome.CDS.1185,69.0
AAA028E20.genome.CDS.1190,16.0
AAA028E20.genome.CDS.1193,730.0
AAA028E20.genome.CDS.1194,59.0
AAA028E20.genome.CDS.1195,53.0
AAA028E20.genome.CDS.1197,239.0
AAA028E20.genome.CDS.1198,86.0
AAA028E20.genome.CDS.1200,12.0
AAA028E20.genome.CDS.1203,26.0
AAA028E20.genome.CDS.1204,12.0
AAA028E20.genome.CDS.1209,11.0
AAA028E20.genome.CDS.1210,39.0
AAA028E20.genome.CDS.1211,55.0
AAA028E20.genome.CDS.1212,80.0
AAA028E20.genome.CDS.1217,29.0
AAA028E20.genome.CDS.1218,12.0
AAA028E20.genome.CDS.1219,16.0
AAA028E20.genome.CDS.1221,10.0
AAA028E20.genome.CDS.1223,11.0
AAA028E20.genome.CDS.1224,87.0
AAA028E20.genome.CDS.1225,11.0
AAA028E20.genome.CDS.1226,11.0
AAA028E20.genome.CDS.1228,40.0
AAA028E20.genome.CDS.1232,96.0
AAA028E20.genome.CDS.1233,10.0
AAA028E20.genome.CDS.1234,107.0
AAA028E20.genome.CDS.1235,16.0
AAA028E20.genome.CDS.1236,11.0
AAA028E20.genome.CDS.1237,150.0
AAA028E20.genome.CDS.1238,45.0
AAA028E20.genome.CDS.1239,129.0
AAA028E20.genome.CDS.1240,464.0
AAA028E20.genome.CDS.1241,18.0
AAA028E20.genome.CDS.1243,13.0
AAA028E20.genome.CDS.1244,84.0
AAA028E20.genome.CDS.1246,247.0
AAA028E20.genome.CDS.1247,11.0
AAA028E20.genome.CDS.1250,15.0
AAA028E20.genome.CDS.1254,116.0
AAA028E20.genome.CDS.1257,10.0
AAA028E20.genome.CDS.1260,18.0
AAA028E20.genome.CDS.1263,24.0
AAA028E20.genome.CDS.1264,170.0
AAA028E20.genome.CDS.1265,151.0
AAA028E20.genome.CDS.1266,174.0
AAA028E20.genome.CDS.1267,418.0
AAA028E20.genome.CDS.1268,26.0
AAA028E20.genome.CDS.1269,15.0
AAA028E20.genome.CDS.1270,31.0
AAA028E20.genome.CDS.1271,59.0
AAA028E20.genome.CDS.1272,992.0
AAA028E20.genome.CDS.1274,27.0
AAA028E20.genome.CDS.1275,15.0
AAA028E20.genome.CDS.1276,385.0
AAA028E20.genome.CDS.1277,22.0
AAA028E20.genome.CDS.1278,18.0
AAA028E20.genome.CDS.1279,12.0
AAA028E20.genome.CDS.1286,29.0
AAA028E20.genome.CDS.1287,558.0
AAA028E20.genome.CDS.1288,14.0
AAA028E20.genome.CDS.1293,57.0
AAA028E20.genome.CDS.1294,53.0
AAA028E20.genome.CDS.1295,17.0
AAA028E20.genome.CDS.1298,50.0
AAA028E20.genome.CDS.1300,98.0
AAA028E20.genome.CDS.1301,83.0
AAA028E20.genome.CDS.1302,38.0
AAA028E20.genome.CDS.1303,28.0
AAA028E20.genome.CDS.1304,405.0
AAA028E20.genome.CDS.1306,100.0
AAA028E20.genome.CDS.1307,137.0
AAA028E20.genome.CDS.1308,144.0
AAA028E20.genome.CDS.1309,646.0
AAA028E20.genome.CDS.1310,703.0
AAA028E20.genome.CDS.1313,21.0
AAA028E20.genome.CDS.1315,30.0
AAA028E20.genome.CDS.1317,22.0
AAA028E20.genome.CDS.1318,99.0
AAA028E20.genome.CDS.1319,65.0
AAA028E20.genome.CDS.1320,122.0
AAA028E20.genome.CDS.1321,629.0
AAA028E20.genome.CDS.1326,39.0
AAA028E20.genome.CDS.1327,27.0
AAA028E20.genome.CDS.1329,27.0
AAA028E20.genome.CDS.1330,34.0
AAA028E20.genome.CDS.1334,45.0
AAA028E20.genome.CDS.1335,104.0
AAA028E20.genome.CDS.1336,71.0
AAA028E20.genome.CDS.1337,15.0
AAA028E20.genome.CDS.1338,1966.0
AAA028E20.genome.CDS.1339,10.0
AAA028E20.genome.CDS.1340,30.0
AAA028E20.genome.CDS.1341,34.0
AAA028E20.genome.CDS.1342,20.0
AAA028E20.genome.CDS.1347,246.0
AAA028E20.genome.CDS.1348,21.0
AAA028E20.genome.CDS.1349,64.0
AAA028E20.genome.CDS.1350,31.0
AAA028E20.genome.CDS.1351,145.0
AAA028E20.genome.CDS.1352,45.0
AAA028E20.genome.CDS.1353,809.0
AAA028E20.genome.CDS.1354,140.0
AAA028E20.genome.CDS.1355,99.0
AAA028E20.genome.CDS.1356,13.0
AAA028E20.genome.CDS.1357,18.0
AAA028E20.genome.CDS.1358,18.0
AAA028E20.genome.CDS.1359,141.0
AAA028E20.genome.CDS.1360,19.0
AAA028E20.genome.CDS.1361,24.0
AAA028E20.genome.CDS.1362,116.0
AAA028E20.genome.CDS.1364,30.0
AAA028E20.genome.CDS.1366,148.0
AAA028E20.genome.CDS.1367,54.0
AAA028E20.genome.CDS.1368,39.0
AAA028E20.genome.CDS.1369,24.0
AAA028E20.genome.CDS.1371,179.0
AAA028E20.genome.CDS.1372,67.0
AAA028E20.genome.CDS.1374,381.0
AAA028E20.genome.CDS.1375,1096.0
AAA028E20.genome.CDS.1376,758.0
AAA028E20.genome.CDS.1377,352.0
AAA028E20.genome.CDS.1378,467.0
AAA028E20.genome.CDS.1379,20.0
AAA028E20.genome.CDS.1381,36.0
AAA028E20.genome.CDS.1382,187.0
AAA028E20.genome.CDS.1383,163.0
AAA028E20.genome.CDS.1384,3087.0
AAA028E20.genome.CDS.1385,40.0
AAA028E20.genome.CDS.1386,37.0
AAA028E20.genome.CDS.1387,906.0
AAA028E20.genome.CDS.1388,387.0
AAA028E20.genome.CDS.1389,90.0
AAA028E20.genome.CDS.1390,857.0
AAA028E20.genome.CDS.1391,456.0
AAA028E20.genome.CDS.1392,664.0
AAA028E20.genome.CDS.1393,434.0
AAA028E20.genome.CDS.1394,51.0
AAA028E20.genome.CDS.1395,719.0
AAA028E20.genome.CDS.1396,219.0
AAA028E20.genome.CDS.1397,323.0
AAA028E20.genome.CDS.1398,191.0
AAA028E20.genome.CDS.1399,161.0
AAA028E20.genome.CDS.1400,408.0
AAA028E20.genome.CDS.1401,1094.0
AAA028E20.genome.CDS.1402,425.0
AAA028E20.genome.CDS.1403,303.0
AAA028E20.genome.CDS.1404,1407.0
AAA028E20.genome.CDS.1405,341.0
AAA028E20.genome.CDS.1406,875.0
AAA028E20.genome.CDS.1407,865.0
AAA028E20.genome.CDS.1408,393.0
AAA028E20.genome.CDS.1409,4857.0
AAA028E20.genome.CDS.1410,3293.0
AAA028E20.genome.CDS.1411,836.0
AAA028E20.genome.CDS.1412,1211.0
AAA028E20.genome.CDS.1413,365.0
AAA028E20.genome.CDS.1414,12.0
AAA028E20.genome.CDS.1415,5179.0
AAA028E20.genome.CDS.1416,4178.0
AAA028E20.genome.CDS.1417,77.0
AAA028E20.genome.CDS.1418,666.0
AAA028E20.genome.CDS.1419,868.0
AAA028E20.genome.CDS.1420,98.0
AAA028E20.genome.CDS.1421,923.0
AAA028E20.genome.CDS.1422,399.0
AAA028E20.genome.CDS.1423,569.0
AAA028E20.genome.CDS.1424,145.0
AAA028E20.genome.CDS.1425,152.0
AAA028E20.genome.CDS.1426,36.0
AAA028E20.genome.CDS.1427,29.0
AAA028E20.genome.CDS.1429,26.0
AAA028E20.genome.CDS.1430,123.0
AAA028E20.genome.CDS.1431,122.0
AAA028E20.genome.CDS.1432,72.0
AAA028E20.genome.CDS.1433,156.0
AAA028E20.genome.CDS.1434,9071.0
AAA028E20.genome.CDS.1436,48.0
AAA028E20.genome.CDS.1439,31.0
AAA028E20.genome.CDS.1440,60.0
AAA028E20.genome.CDS.1441,85.0
AAA028E20.genome.CDS.1442,517.0
AAA028E20.genome.CDS.1443,95.0
AAA028E20.genome.CDS.1444,35.0
AAA028E20.genome.CDS.1445,17.0
AAA028E20.genome.CDS.1448,13.0
AAA028E20.genome.CDS.1449,22.0
AAA028E20.genome.CDS.1450,995.0
AAA028E20.genome.CDS.1451,33.0
AAA028E20.genome.CDS.1452,29.0
AAA028E20.genome.CDS.1453,63.0
AAA028E20.genome.CDS.1454,13.0
AAA028E20.genome.CDS.1455,11.0
AAA028E20.genome.CDS.1456,10.0
AAA028E20.genome.CDS.1457,20.0
AAA028E20.genome.CDS.1458,16.0
AAA028E20.genome.CDS.1459,22.0
AAA028E20.genome.CDS.1460,3483.0
AAA028E20.genome.CDS.1461,913.0
AAA028E20.genome.CDS.1462,22.0
AAA028E20.genome.CDS.1463,26.0
AAA028E20.genome.CDS.1464,25.0
AAA028E20.genome.CDS.1465,751.0
AAA028E20.genome.CDS.1469,38.0
AAA028E20.genome.CDS.1471,16.0
AAA028E20.genome.CDS.1472,109.0
AAA028E20.genome.CDS.1473,103.0
AAA028E20.genome.CDS.1474,278.0
AAA028E20.genome.CDS.1475,21.0
AAA028E20.genome.CDS.1476,67.0
AAA028E20.genome.CDS.1478,173.0
AAA028E20.genome.CDS.1479,226.0
AAA028E20.genome.CDS.1480,238.0
AAA028E20.genome.CDS.1481,83.0
AAA028E20.genome.CDS.1482,234.0
AAA028E20.genome.CDS.1483,113.0
AAA028E20.genome.CDS.1485,103.0
AAA028E20.genome.CDS.1486,59.0
AAA028E20.genome.CDS.1487,71.0
AAA028E20.genome.CDS.1488,42.0
AAA028E20.genome.CDS.1489,13.0
AAA028E20.genome.CDS.1490,126.0
AAA028E20.genome.CDS.1491,43.0
AAA028E20.genome.CDS.1494,36.0
AAA028E20.genome.CDS.1495,73.0
AAA028E20.genome.CDS.1496,13.0
AAA028E20.genome.CDS.1501,205.0
AAA028E20.genome.CDS.1506,554.0
AAA028E20.genome.CDS.1508,43.0
AAA028E20.genome.CDS.1509,24.0
AAA028E20.genome.CDS.1510,21.0
AAA028E20.genome.CDS.1511,41.0
AAA028E20.genome.CDS.1512,108.0
AAA028E20.genome.CDS.1513,81.0
AAA028E20.genome.CDS.1514,94.0
AAA028E20.genome.CDS.1515,270.0
AAA028E20.genome.CDS.1516,17.0
AAA028E20.genome.CDS.1517,105.0
AAA028E20.genome.CDS.1518,291.0
AAA028E20.genome.CDS.1519,36.0
AAA028E20.genome.CDS.1521,156.0
AAA028E20.genome.CDS.1522,34.0
AAA028E20.genome.CDS.1524,221.0
AAA028E20.genome.CDS.1525,55.0
AAA028E20.genome.CDS.1528,16.0
AAA028E20.genome.CDS.1529,40.0
AAA028E20.genome.CDS.1530,33.0
AAA028E20.genome.CDS.1531,31.0
AAA028E20.genome.CDS.1537,125.0
AAA028E20.genome.CDS.1538,624.0
AAA028E20.genome.CDS.1539,599.0
AAA028E20.genome.CDS.1540,28.0
AAA028E20.genome.CDS.1544,10.0
AAA028E20.genome.CDS.1547,22.0
AAA028E20.genome.CDS.1548,35.0
AAA028E20.genome.CDS.1549,26.0
AAA028E20.genome.CDS.1551,153.0
AAA028E20.genome.CDS.1552,17.0
AAA028E20.genome.CDS.1553,345.0
AAA028E20.genome.CDS.1554,31.0
AAA028E20.genome.CDS.1556,132.0
AAA028E20.genome.CDS.1558,16.0
AAA028E20.genome.CDS.1562,38.0
AAA028E20.genome.CDS.1563,12.0
AAA028E20.genome.CDS.1564,832.0
AAA028E20.genome.CDS.1566,17.0
AAA028E20.genome.CDS.1567,201.0
AAA028E20.genome.CDS.1568,14.0
AAA028E20.genome.CDS.1570,49.0
AAA028E20.genome.CDS.1571,23.0
AAA028E20.genome.CDS.1572,55.0
AAA028E20.genome.CDS.1573,23.0
AAA028E20.genome.CDS.1574,41.0
AAA028E20.genome.CDS.1575,158.0
AAA028E20.genome.CDS.1576,199.0
AAA028E20.genome.CDS.1583,35.0
AAA028E20.genome.CDS.1584,51.0
